# kQSO callsign DB | set=vkv | version=1 | updated=2026-09-24
DG1NPJ	JN59LE	20260921	1
DJ6AM	JO51JM	20260921	1
OK2KYJ	JN89QQ	20260921	1
SK4EA	JO79OO	20260921	1
OR6T	JO20KV	20260921	1
OK1DTP	JO60VR	20260921	1
IZ7UMS	JN81GD	20260921	1
F6CVY	JN26RX	20260921	1
OK2KYZ	JO80NB	20260921	1
DF0LU	JO43UA	20260921	1
ON6LL/P	JO20BL	20260921	1
DL5SBY	JN48XQ	20260921	1
DL9GRE	JO61FH	20260921	1
EU7X	KO43HH	20260921	1
S57LM	JN76HD	20260921	1
9A6AR	JN64VV	20260921	1
E78WW	JN84SU	20260921	1
G0MJW	IO91IO	20260921	1
OM3TZO	JN88TT	20260921	1
G8XVJ	IO83QK	20260921	1
IZ1ANT	JN45FV	20260921	1
OK1DUG	JO60WP	20260921	1
G8SRC/P	IO91CL	20260921	1
OM3TZZ	JN88NG	20260921	1
ED1R	IN83SH	20260921	1
SQ1GU	JO74TE	20260921	1
DL5MLM	JN58VD	20260921	1
OK1DUV	JO70DB	20260921	1
DF0MU	JO32PC	20260921	1
YO6KNY	KN35ET	20260921	1
MW0PJE	IO82JU	20260921	1
DO1PGH	JN68BG	20260921	1
9A0KG	JN83CW	20260921	1
I4CVC	JN54VK	20260921	1
OK1JMK	JN69NH	20260921	1
G7WIR	JO01BJ	20260921	1
IK4ZHH	JN63AX	20260921	1
LZ1ZL	KN22JF	20260921	1
LZ1ZM	KN32QM	20260921	1
TA2NC	KM69HU	20260921	1
F6CXO	JN03SL	20260921	1
LZ1ZP	KN22ID	20260921	1
G4XYW	IO91OI	20260921	1
IK3MLF	JN55WJ	20260921	1
9A1KDE	JN95FQ	20260921	1
SP6FYR	JO81QM	20260921	1
M0XVF	IO94EQ	20260921	1
OH7XM	KP20EC	20260921	1
OZ1ALS	JO44XX	20260921	1
DO1XX	JO43XK	20260921	1
IK4ZIF	JN44TS	20260921	1
YU1DGH	KN03WI	20260921	1
IZ8EWD	JN70VP	20260921	1
SM7VUK	JO66LI	20260921	1
OM3LQ	JN88RT	20260921	1
YU1AU	KN04OO	20260921	1
S51WX	JN75OS	20260921	1
E73DPR	JN92EP	20260921	1
G4MKF	IO91HJ	20260921	1
HA8RM	JN96UW	20260921	1
CT9/OM3RG	IM12JU	20260921	1
DH8BQA	JO73CE	20260921	1
YU0T	JN93UR	20260921	1
DJ0MY	JN49KU	20260921	1
E73JHI	JN85KA	20260921	1
SP6ABS	JO81OE	20260921	1
